t,u,y
1.18000000,2.89896154,591.42864990
1.20000000,2.89896154,591.42864990
1.22000000,2.89896154,591.42864990
1.24000000,2.89896154,585.00006104
1.26000000,2.89896154,591.42864990
1.28000000,2.89896154,591.42864990
1.30000000,2.89896154,591.42864990
1.32000000,2.89896154,591.42864990
1.34000000,2.89896154,591.42864990
1.36000000,2.89896154,597.85717773
1.38000000,2.89896154,591.42864990
1.40000000,2.89896154,585.00006104
1.42000000,2.89896154,591.42864990
1.44000000,2.89896154,591.42864990
1.46000000,2.89896154,591.42864990
1.48000000,2.89896154,591.42864990
1.50000000,2.89896154,585.00006104
1.52000000,2.89896154,591.42864990
1.54000000,2.89896154,585.00006104
1.56000000,2.89896154,591.42864990
1.58000000,2.89896154,585.00006104
1.60000000,2.07637906,585.00006104
1.62000000,2.07637906,585.00006104
1.64000000,2.07637906,578.57147217
1.66000000,2.07637906,559.28576660
1.68000000,2.07637906,559.28576660
1.70000000,2.07637906,552.85717773
1.72000000,2.07637906,552.85717773
1.74000000,2.07637906,540.00000000
1.76000000,2.07637906,546.42858887
1.78000000,2.07637906,540.00000000
1.80000000,2.07637906,540.00000000
1.82000000,2.07637906,533.57147217
1.84000000,2.07637906,540.00000000
1.86000000,2.07637906,540.00000000
1.88000000,2.07637906,533.57147217
1.90000000,2.07637906,533.57147217
1.92000000,2.07637906,533.57147217
1.94000000,2.07637906,533.57147217
1.96000000,2.07637906,533.57147217
1.98000000,2.07637906,533.57147217
2.00000000,2.07637906,533.57147217
2.02000000,2.07637906,533.57147217
2.04000000,2.07637906,533.57147217
2.06000000,2.07637906,533.57147217
2.08000000,2.89896154,533.57147217
2.10000000,2.89896154,533.57147217
2.12000000,2.89896154,546.42858887
2.14000000,2.89896154,559.28576660
2.16000000,2.89896154,572.14288330
2.18000000,2.89896154,578.57147217
2.20000000,2.89896154,578.57147217
2.22000000,2.89896154,585.00006104
2.24000000,2.89896154,585.00006104
2.26000000,2.89896154,585.00006104
2.28000000,2.89896154,585.00006104
2.30000000,2.89896154,591.42864990
2.32000000,2.89896154,585.00006104
2.34000000,2.89896154,585.00006104
2.36000000,2.89896154,591.42864990
2.38000000,2.89896154,585.00006104
2.40000000,2.89896154,585.00006104
2.42000000,2.89896154,585.00006104
2.44000000,2.89896154,591.42864990
2.46000000,2.89896154,591.42864990
2.48000000,2.89896154,585.00006104
2.50000000,2.89896154,585.00006104
2.52000000,2.89896154,591.42864990
2.54000000,2.89896154,591.42864990
2.56000000,2.07637906,591.42864990
2.58000000,2.07637906,585.00006104
2.60000000,2.07637906,578.57147217
2.62000000,2.07637906,565.71429443
2.64000000,2.07637906,559.28576660
2.66000000,2.07637906,552.85717773
2.68000000,2.07637906,546.42858887
2.70000000,2.07637906,546.42858887
2.72000000,2.07637906,546.42858887
2.74000000,2.07637906,540.00000000
2.76000000,2.07637906,533.57147217
2.78000000,2.07637906,540.00000000
2.80000000,2.07637906,533.57147217
2.82000000,2.07637906,540.00000000
2.84000000,2.07637906,533.57147217
2.86000000,2.07637906,533.57147217
2.88000000,2.07637906,540.00000000
2.90000000,2.07637906,533.57147217
2.92000000,2.07637906,533.57147217
2.94000000,2.07637906,533.57147217
2.96000000,2.07637906,533.57147217
2.98000000,2.07637906,540.00000000
3.00000000,2.07637906,533.57147217
3.02000000,2.07637906,540.00000000
3.04000000,2.89896154,533.57147217
3.06000000,2.89896154,540.00000000
3.08000000,2.89896154,552.85717773
3.10000000,2.89896154,572.14288330
3.12000000,2.89896154,572.14288330
3.14000000,2.89896154,578.57147217
3.16000000,2.89896154,578.57147217
3.18000000,2.89896154,578.57147217
3.20000000,2.07637906,591.42864990
3.22000000,2.07637906,585.00006104
3.24000000,2.07637906,572.14288330
3.26000000,2.07637906,565.71429443
3.28000000,2.07637906,552.85717773
3.30000000,2.07637906,552.85717773
3.32000000,2.07637906,546.42858887
3.34000000,2.07637906,546.42858887
3.36000000,2.07637906,540.00000000
3.38000000,2.07637906,540.00000000
3.40000000,2.07637906,540.00000000
3.42000000,2.07637906,533.57147217
3.44000000,2.07637906,540.00000000
3.46000000,2.07637906,533.57147217
3.48000000,2.07637906,540.00000000
3.50000000,2.07637906,533.57147217
3.52000000,2.89896154,533.57147217
3.54000000,2.89896154,540.00000000
3.56000000,2.89896154,559.28576660
3.58000000,2.89896154,565.71429443
3.60000000,2.89896154,572.14288330
3.62000000,2.89896154,578.57147217
3.64000000,2.89896154,585.00006104
3.66000000,2.89896154,585.00006104
3.68000000,2.89896154,591.42864990
3.70000000,2.89896154,591.42864990
3.72000000,2.89896154,591.42864990
3.74000000,2.89896154,591.42864990
3.76000000,2.89896154,597.85717773
3.78000000,2.89896154,591.42864990
3.80000000,2.89896154,597.85717773
3.82000000,2.89896154,597.85717773
3.84000000,2.89896154,591.42864990
3.86000000,2.89896154,597.85717773
3.88000000,2.89896154,597.85717773
3.90000000,2.89896154,591.42864990
3.92000000,2.89896154,591.42864990
3.94000000,2.89896154,597.85717773
3.96000000,2.89896154,597.85717773
3.98000000,2.89896154,591.42864990
4.00000000,2.07637906,597.85717773
4.02000000,2.07637906,591.42864990
4.04000000,2.07637906,578.57147217
4.06000000,2.07637906,572.14288330
4.08000000,2.07637906,559.28576660
4.10000000,2.07637906,559.28576660
4.12000000,2.07637906,552.85717773
4.14000000,2.07637906,552.85717773
4.16000000,2.89896154,546.42858887
4.18000000,2.89896154,546.42858887
4.20000000,2.89896154,565.71429443
4.22000000,2.89896154,578.57147217
4.24000000,2.89896154,578.57147217
4.26000000,2.89896154,578.57147217
4.28000000,2.89896154,591.42864990
4.30000000,2.89896154,585.00006104
4.32000000,2.89896154,591.42864990
4.34000000,2.89896154,591.42864990
4.36000000,2.89896154,591.42864990
4.38000000,2.89896154,591.42864990
4.40000000,2.89896154,597.85717773
4.42000000,2.89896154,591.42864990
4.44000000,2.89896154,597.85717773
4.46000000,2.89896154,591.42864990
4.48000000,2.07637906,597.85717773
4.50000000,2.07637906,591.42864990
4.52000000,2.07637906,578.57147217
4.54000000,2.07637906,565.71429443
4.56000000,2.07637906,559.28576660
4.58000000,2.07637906,559.28576660
4.60000000,2.07637906,546.42858887
4.62000000,2.07637906,552.85717773
4.64000000,2.07637906,546.42858887
4.66000000,2.07637906,546.42858887
4.68000000,2.07637906,540.00000000
4.70000000,2.07637906,546.42858887
4.72000000,2.07637906,540.00000000
4.74000000,2.07637906,546.42858887
4.76000000,2.07637906,540.00000000
4.78000000,2.07637906,540.00000000
4.80000000,2.89896154,546.42858887
4.82000000,2.89896154,546.42858887
4.84000000,2.89896154,559.28576660
4.86000000,2.89896154,572.14288330
4.88000000,2.89896154,578.57147217
4.90000000,2.89896154,585.00006104
4.92000000,2.89896154,585.00006104
4.94000000,2.89896154,585.00006104
4.96000000,2.07637906,585.00006104
4.98000000,2.07637906,591.42864990
5.00000000,2.07637906,572.14288330
5.02000000,2.07637906,565.71429443
5.04000000,2.07637906,559.28576660
5.06000000,2.07637906,546.42858887
5.08000000,2.07637906,546.42858887
5.10000000,2.07637906,540.00000000
5.12000000,2.89896154,546.42858887
5.14000000,2.89896154,546.42858887
5.16000000,2.89896154,559.28576660
5.18000000,2.89896154,572.14288330
5.20000000,2.89896154,578.57147217
5.22000000,2.89896154,585.00006104
5.24000000,2.89896154,585.00006104
5.26000000,2.89896154,591.42864990
5.28000000,2.07637906,591.42864990
5.30000000,2.07637906,591.42864990
5.32000000,2.07637906,578.57147217
5.34000000,2.07637906,565.71429443
5.36000000,2.07637906,565.71429443
5.38000000,2.07637906,552.85717773
5.40000000,2.07637906,546.42858887
5.42000000,2.07637906,546.42858887
5.44000000,2.89896154,540.00000000
5.46000000,2.89896154,546.42858887
5.48000000,2.89896154,565.71429443
5.50000000,2.89896154,572.14288330
5.52000000,2.89896154,572.14288330
5.54000000,2.89896154,585.00006104
5.56000000,2.89896154,591.42864990
5.58000000,2.89896154,591.42864990
5.60000000,2.89896154,591.42864990
5.62000000,2.89896154,597.85717773
5.64000000,2.89896154,597.85717773
5.66000000,2.89896154,591.42864990
5.68000000,2.89896154,591.42864990
5.70000000,2.89896154,597.85717773
5.72000000,2.89896154,597.85717773
5.74000000,2.89896154,591.42864990
5.76000000,2.89896154,597.85717773
5.78000000,2.89896154,597.85717773
5.80000000,2.89896154,597.85717773
5.82000000,2.89896154,597.85717773
5.84000000,2.89896154,597.85717773
5.86000000,2.89896154,597.85717773
5.88000000,2.89896154,597.85717773
5.90000000,2.89896154,597.85717773
5.92000000,2.07637906,604.28576660
5.94000000,2.07637906,597.85717773
5.96000000,2.07637906,585.00006104
5.98000000,2.07637906,572.14288330
6.00000000,2.07637906,565.71429443
6.02000000,2.07637906,559.28576660
6.04000000,2.07637906,559.28576660
6.06000000,2.07637906,546.42858887
6.08000000,2.89896154,552.85717773
6.10000000,2.89896154,552.85717773
6.12000000,2.89896154,565.71429443
6.14000000,2.89896154,578.57147217
6.16000000,2.89896154,585.00006104
6.18000000,2.89896154,585.00006104
6.20000000,2.89896154,585.00006104
6.22000000,2.89896154,591.42864990
6.24000000,2.89896154,591.42864990
6.26000000,2.89896154,597.85717773
6.28000000,2.89896154,597.85717773
6.30000000,2.89896154,597.85717773
6.32000000,2.89896154,604.28576660
6.34000000,2.89896154,597.85717773
6.36000000,2.89896154,597.85717773
6.38000000,2.89896154,604.28576660
6.40000000,2.89896154,604.28576660
6.42000000,2.89896154,597.85717773
6.44000000,2.89896154,604.28576660
6.46000000,2.89896154,604.28576660
6.48000000,2.89896154,597.85717773
6.50000000,2.89896154,604.28576660
6.52000000,2.89896154,597.85717773
6.54000000,2.89896154,597.85717773
6.56000000,2.89896154,597.85717773
6.58000000,2.89896154,597.85717773
6.60000000,2.89896154,604.28576660
6.62000000,2.89896154,597.85717773
6.64000000,2.89896154,604.28576660
6.66000000,2.89896154,597.85717773
6.68000000,2.89896154,604.28576660
6.70000000,2.89896154,604.28576660
6.72000000,2.07637906,604.28576660
6.74000000,2.07637906,597.85717773
6.76000000,2.07637906,585.00006104
6.78000000,2.07637906,578.57147217
6.80000000,2.07637906,572.14288330
6.82000000,2.07637906,559.28576660
6.84000000,2.07637906,559.28576660
6.86000000,2.07637906,559.28576660
6.88000000,2.89896154,552.85717773
6.90000000,2.89896154,552.85717773
6.92000000,2.89896154,572.14288330
6.94000000,2.89896154,578.57147217
6.96000000,2.89896154,585.00006104
6.98000000,2.89896154,591.42864990
7.00000000,2.89896154,591.42864990
7.02000000,2.89896154,591.42864990
7.04000000,2.07637906,597.85717773
7.06000000,2.07637906,597.85717773
7.08000000,2.07637906,578.57147217
7.10000000,2.07637906,578.57147217
7.12000000,2.07637906,565.71429443
7.14000000,2.07637906,559.28576660
7.16000000,2.07637906,552.85717773
7.18000000,2.07637906,559.28576660
7.20000000,2.89896154,552.85717773
7.22000000,2.89896154,552.85717773
7.24000000,2.89896154,565.71429443
7.26000000,2.89896154,578.57147217
7.28000000,2.89896154,585.00006104
7.30000000,2.89896154,591.42864990
7.32000000,2.89896154,591.42864990
7.34000000,2.89896154,597.85717773
7.36000000,2.07637906,597.85717773
7.38000000,2.07637906,591.42864990
7.40000000,2.07637906,585.00006104
7.42000000,2.07637906,578.57147217
7.44000000,2.07637906,565.71429443
7.46000000,2.07637906,559.28576660
7.48000000,2.07637906,559.28576660
7.50000000,2.07637906,559.28576660
7.52000000,2.07637906,552.85717773
7.54000000,2.07637906,552.85717773
7.56000000,2.07637906,552.85717773
7.58000000,2.07637906,546.42858887
7.60000000,2.07637906,552.85717773
7.62000000,2.07637906,552.85717773
7.64000000,2.07637906,546.42858887
7.66000000,2.07637906,552.85717773
7.68000000,2.07637906,552.85717773
7.70000000,2.07637906,552.85717773
7.72000000,2.07637906,552.85717773
7.74000000,2.07637906,546.42858887
7.76000000,2.07637906,552.85717773
7.78000000,2.07637906,552.85717773
7.80000000,2.07637906,546.42858887
7.82000000,2.07637906,552.85717773
7.84000000,2.89896154,552.85717773
7.86000000,2.89896154,552.85717773
7.88000000,2.89896154,572.14288330
7.90000000,2.89896154,578.57147217
7.92000000,2.89896154,585.00006104
7.94000000,2.89896154,591.42864990
7.96000000,2.89896154,591.42864990
7.98000000,2.89896154,597.85717773
8.00000000,2.89896154,597.85717773
8.02000000,2.89896154,597.85717773
8.04000000,2.89896154,597.85717773
8.06000000,2.89896154,597.85717773
8.08000000,2.89896154,597.85717773
8.10000000,2.89896154,604.28576660
8.12000000,2.89896154,597.85717773
8.14000000,2.89896154,597.85717773
8.16000000,2.89896154,597.85717773
8.18000000,2.89896154,604.28576660
8.20000000,2.89896154,604.28576660
8.22000000,2.89896154,597.85717773
8.24000000,2.89896154,604.28576660
8.26000000,2.89896154,604.28576660
8.28000000,2.89896154,597.85717773
8.30000000,2.89896154,604.28576660
8.32000000,2.89896154,604.28576660
8.34000000,2.89896154,604.28576660
8.36000000,2.89896154,604.28576660
8.38000000,2.89896154,604.28576660
8.40000000,2.89896154,604.28576660
8.42000000,2.89896154,604.28576660
8.44000000,2.89896154,604.28576660
8.46000000,2.89896154,604.28576660
8.48000000,2.07637906,604.28576660
8.50000000,2.07637906,597.85717773
8.52000000,2.07637906,585.00006104
8.54000000,2.07637906,572.14288330
8.56000000,2.07637906,565.71429443
8.58000000,2.07637906,559.28576660
8.60000000,2.07637906,559.28576660
8.62000000,2.07637906,552.85717773
8.64000000,2.89896154,552.85717773
8.66000000,2.89896154,559.28576660
8.68000000,2.89896154,565.71429443
8.70000000,2.89896154,578.57147217
8.72000000,2.89896154,591.42864990
8.74000000,2.89896154,591.42864990
8.76000000,2.89896154,591.42864990
8.78000000,2.89896154,597.85717773
8.80000000,2.07637906,597.85717773
8.82000000,2.07637906,597.85717773
8.84000000,2.07637906,585.00006104
8.86000000,2.07637906,572.14288330
8.88000000,2.07637906,565.71429443
8.90000000,2.07637906,565.71429443
8.92000000,2.07637906,565.71429443
8.94000000,2.07637906,552.85717773
8.96000000,2.07637906,552.85717773
8.98000000,2.07637906,559.28576660
9.00000000,2.07637906,552.85717773
9.02000000,2.07637906,552.85717773
9.04000000,2.07637906,552.85717773
9.06000000,2.07637906,552.85717773
9.08000000,2.07637906,546.42858887
9.10000000,2.07637906,552.85717773
9.12000000,2.89896154,552.85717773
9.14000000,2.89896154,552.85717773
9.16000000,2.89896154,572.14288330
9.18000000,2.89896154,572.14288330
9.20000000,2.89896154,585.00006104
9.22000000,2.89896154,591.42864990
9.24000000,2.89896154,591.42864990
9.26000000,2.89896154,597.85717773
9.28000000,2.07637906,597.85717773
9.30000000,2.07637906,597.85717773
9.32000000,2.07637906,585.00006104
9.34000000,2.07637906,572.14288330
9.36000000,2.07637906,572.14288330
9.38000000,2.07637906,559.28576660
9.40000000,2.07637906,559.28576660
9.42000000,2.07637906,552.85717773
9.44000000,2.89896154,559.28576660
9.46000000,2.89896154,552.85717773
9.48000000,2.89896154,572.14288330
9.50000000,2.89896154,578.57147217
9.52000000,2.89896154,591.42864990
9.54000000,2.89896154,591.42864990
9.56000000,2.89896154,591.42864990
9.58000000,2.89896154,597.85717773
9.60000000,2.07637906,604.28576660
9.62000000,2.07637906,597.85717773
9.64000000,2.07637906,585.00006104
9.66000000,2.07637906,578.57147217
9.68000000,2.07637906,572.14288330
9.70000000,2.07637906,565.71429443
9.72000000,2.07637906,559.28576660
9.74000000,2.07637906,559.28576660
9.76000000,2.89896154,559.28576660
9.78000000,2.89896154,559.28576660
9.80000000,2.89896154,572.14288330
9.82000000,2.89896154,578.57147217
9.84000000,2.89896154,591.42864990
9.86000000,2.89896154,591.42864990
9.88000000,2.89896154,591.42864990
9.90000000,2.89896154,604.28576660
9.92000000,2.07637906,597.85717773
9.94000000,2.07637906,597.85717773
9.96000000,2.07637906,591.42864990
9.98000000,2.07637906,578.57147217
10.00000000,2.07637906,565.71429443
10.02000000,2.07637906,565.71429443
10.04000000,2.07637906,559.28576660
10.06000000,2.07637906,559.28576660
10.08000000,2.07637906,552.85717773
10.10000000,2.07637906,552.85717773
10.12000000,2.07637906,552.85717773
10.14000000,2.07637906,546.42858887
10.16000000,2.07637906,552.85717773
10.18000000,2.07637906,552.85717773
10.20000000,2.07637906,546.42858887
10.22000000,2.07637906,552.85717773
10.24000000,2.07637906,546.42858887
10.26000000,2.07637906,546.42858887
10.28000000,2.07637906,552.85717773
10.30000000,2.07637906,546.42858887
10.32000000,2.07637906,546.42858887
10.34000000,2.07637906,546.42858887
10.36000000,2.07637906,552.85717773
10.38000000,2.07637906,552.85717773
10.40000000,2.07637906,546.42858887
10.42000000,2.07637906,552.85717773
10.44000000,2.07637906,552.85717773
10.46000000,2.07637906,552.85717773
10.48000000,2.07637906,546.42858887
10.50000000,2.07637906,552.85717773
10.52000000,2.07637906,552.85717773
10.54000000,2.07637906,546.42858887
10.56000000,2.07637906,552.85717773
10.58000000,2.07637906,552.85717773
10.60000000,2.07637906,546.42858887
10.62000000,2.07637906,552.85717773
10.64000000,2.07637906,552.85717773
10.66000000,2.07637906,552.85717773
10.68000000,2.07637906,552.85717773
10.70000000,2.07637906,552.85717773
10.72000000,2.89896154,546.42858887
10.74000000,2.89896154,552.85717773
10.76000000,2.89896154,572.14288330
10.78000000,2.89896154,585.00006104
10.80000000,2.89896154,585.00006104
10.82000000,2.89896154,597.85717773
10.84000000,2.89896154,597.85717773
10.86000000,2.89896154,597.85717773
10.88000000,2.07637906,597.85717773
10.90000000,2.07637906,597.85717773
10.92000000,2.07637906,578.57147217
10.94000000,2.07637906,578.57147217
10.96000000,2.07637906,565.71429443
10.98000000,2.07637906,565.71429443
11.00000000,2.07637906,552.85717773
11.02000000,2.07637906,546.42858887
11.04000000,2.89896154,546.42858887
11.06000000,2.89896154,552.85717773
11.08000000,2.89896154,559.28576660
11.10000000,2.89896154,572.14288330
11.12000000,2.89896154,585.00006104
11.14000000,2.89896154,585.00006104
11.16000000,2.89896154,591.42864990
11.18000000,2.89896154,591.42864990
11.20000000,2.89896154,591.42864990
11.22000000,2.89896154,591.42864990
11.24000000,2.89896154,591.42864990
11.26000000,2.89896154,597.85717773
11.28000000,2.89896154,597.85717773
11.30000000,2.89896154,591.42864990
11.32000000,2.89896154,597.85717773
11.34000000,2.89896154,597.85717773
11.36000000,2.89896154,597.85717773
11.38000000,2.89896154,597.85717773
11.40000000,2.89896154,604.28576660
11.42000000,2.89896154,597.85717773
11.44000000,2.89896154,597.85717773
11.46000000,2.89896154,597.85717773
11.48000000,2.89896154,597.85717773
11.50000000,2.89896154,604.28576660
11.52000000,2.89896154,597.85717773
11.54000000,2.89896154,597.85717773
11.56000000,2.89896154,591.42864990
11.58000000,2.89896154,597.85717773
11.60000000,2.89896154,597.85717773
11.62000000,2.89896154,597.85717773
11.64000000,2.89896154,591.42864990
11.66000000,2.89896154,597.85717773
11.68000000,2.89896154,597.85717773
11.70000000,2.89896154,597.85717773
11.72000000,2.89896154,597.85717773
11.74000000,2.89896154,604.28576660
11.76000000,2.89896154,597.85717773
11.78000000,2.89896154,597.85717773
11.80000000,2.89896154,604.28576660
11.82000000,2.89896154,597.85717773
11.84000000,2.89896154,597.85717773
11.86000000,2.89896154,597.85717773
11.88000000,2.89896154,604.28576660
11.90000000,2.89896154,597.85717773
11.92000000,2.89896154,597.85717773
11.94000000,2.89896154,597.85717773
11.96000000,2.89896154,597.85717773
11.98000000,2.89896154,597.85717773
12.00000000,2.89896154,597.85717773
12.02000000,2.89896154,597.85717773
12.04000000,2.89896154,597.85717773
12.06000000,2.89896154,597.85717773
12.08000000,2.89896154,597.85717773
12.10000000,2.89896154,597.85717773
12.12000000,2.89896154,604.28576660
12.14000000,2.89896154,597.85717773
12.16000000,2.89896154,604.28576660
12.18000000,2.89896154,604.28576660
12.20000000,2.89896154,597.85717773
12.22000000,2.89896154,604.28576660
12.24000000,2.89896154,597.85717773
12.26000000,2.89896154,604.28576660
12.28000000,2.89896154,604.28576660
12.30000000,2.89896154,604.28576660
12.32000000,2.07637906,604.28576660
12.34000000,2.07637906,604.28576660
12.36000000,2.07637906,585.00006104
12.38000000,2.07637906,585.00006104
12.40000000,2.07637906,572.14288330
12.42000000,2.07637906,565.71429443
12.44000000,2.07637906,559.28576660
12.46000000,2.07637906,552.85717773
12.48000000,2.89896154,552.85717773
12.50000000,2.89896154,552.85717773
12.52000000,2.89896154,572.14288330
12.54000000,2.89896154,572.14288330
12.56000000,2.89896154,585.00006104
12.58000000,2.89896154,585.00006104
12.60000000,2.89896154,591.42864990
12.62000000,2.89896154,597.85717773
12.64000000,2.07637906,597.85717773
12.66000000,2.07637906,591.42864990
12.68000000,2.07637906,578.57147217
12.70000000,2.07637906,572.14288330
12.72000000,2.07637906,565.71429443
12.74000000,2.07637906,559.28576660
12.76000000,2.07637906,559.28576660
12.78000000,2.07637906,552.85717773
12.80000000,2.89896154,552.85717773
12.82000000,2.89896154,559.28576660
12.84000000,2.89896154,565.71429443
12.86000000,2.89896154,578.57147217
12.88000000,2.89896154,585.00006104
12.90000000,2.89896154,591.42864990
12.92000000,2.89896154,597.85717773
12.94000000,2.89896154,604.28576660
12.96000000,2.07637906,597.85717773
12.98000000,2.07637906,597.85717773
13.00000000,2.07637906,585.00006104
13.02000000,2.07637906,578.57147217
13.04000000,2.07637906,572.14288330
13.06000000,2.07637906,559.28576660
13.08000000,2.07637906,559.28576660
13.10000000,2.07637906,559.28576660
13.12000000,2.89896154,552.85717773
13.14000000,2.89896154,559.28576660
13.16000000,2.89896154,572.14288330
13.18000000,2.89896154,585.00006104
13.20000000,2.89896154,585.00006104
13.22000000,2.89896154,591.42864990
13.24000000,2.89896154,597.85717773
13.26000000,2.89896154,597.85717773
13.28000000,2.07637906,597.85717773
13.30000000,2.07637906,597.85717773
13.32000000,2.07637906,585.00006104
13.34000000,2.07637906,578.57147217
13.36000000,2.07637906,572.14288330
13.38000000,2.07637906,565.71429443
13.40000000,2.07637906,559.28576660
13.42000000,2.07637906,559.28576660
13.44000000,2.89896154,552.85717773
13.46000000,2.89896154,559.28576660
13.48000000,2.89896154,572.14288330
13.50000000,2.89896154,578.57147217
13.52000000,2.89896154,585.00006104
13.54000000,2.89896154,591.42864990
13.56000000,2.89896154,591.42864990
13.58000000,2.89896154,591.42864990
13.60000000,2.07637906,597.85717773
13.62000000,2.07637906,591.42864990
13.64000000,2.07637906,585.00006104
13.66000000,2.07637906,572.14288330
13.68000000,2.07637906,565.71429443
13.70000000,2.07637906,559.28576660
13.72000000,2.07637906,559.28576660
13.74000000,2.07637906,552.85717773
13.76000000,2.89896154,552.85717773
13.78000000,2.89896154,552.85717773
13.80000000,2.89896154,565.71429443
13.82000000,2.89896154,578.57147217
13.84000000,2.89896154,585.00006104
13.86000000,2.89896154,591.42864990
13.88000000,2.89896154,591.42864990
13.90000000,2.89896154,597.85717773
13.92000000,2.89896154,597.85717773
13.94000000,2.89896154,597.85717773
13.96000000,2.89896154,597.85717773
13.98000000,2.89896154,597.85717773
14.00000000,2.89896154,597.85717773
14.02000000,2.89896154,591.42864990
14.04000000,2.89896154,597.85717773
14.06000000,2.89896154,591.42864990
14.08000000,2.89896154,597.85717773
14.10000000,2.89896154,597.85717773
14.12000000,2.89896154,597.85717773
14.14000000,2.89896154,597.85717773
14.16000000,2.89896154,597.85717773
14.18000000,2.89896154,604.28576660
14.20000000,2.89896154,597.85717773
14.22000000,2.89896154,597.85717773
14.24000000,2.89896154,597.85717773
14.26000000,2.89896154,597.85717773
14.28000000,2.89896154,597.85717773
14.30000000,2.89896154,597.85717773
14.32000000,2.89896154,597.85717773
14.34000000,2.89896154,597.85717773
14.36000000,2.89896154,597.85717773
14.38000000,2.89896154,597.85717773
14.40000000,2.07637906,597.85717773
14.42000000,2.07637906,591.42864990
14.44000000,2.07637906,585.00006104
14.46000000,2.07637906,572.14288330
14.48000000,2.07637906,565.71429443
14.50000000,2.07637906,559.28576660
14.52000000,2.07637906,552.85717773
14.54000000,2.07637906,546.42858887
14.56000000,2.89896154,540.00000000
14.58000000,2.89896154,540.00000000
14.60000000,2.89896154,559.28576660
14.62000000,2.89896154,572.14288330
14.64000000,2.89896154,572.14288330
14.66000000,2.89896154,585.00006104
14.68000000,2.89896154,585.00006104
14.70000000,2.89896154,591.42864990
14.72000000,2.07637906,591.42864990
14.74000000,2.07637906,591.42864990
14.76000000,2.07637906,578.57147217
14.78000000,2.07637906,565.71429443
14.80000000,2.07637906,559.28576660
14.82000000,2.07637906,559.28576660
14.84000000,2.07637906,546.42858887
14.86000000,2.07637906,552.85717773
14.88000000,2.07637906,546.42858887
14.90000000,2.07637906,540.00000000
14.92000000,2.07637906,540.00000000
14.94000000,2.07637906,546.42858887
14.96000000,2.07637906,540.00000000
14.98000000,2.07637906,540.00000000
15.00000000,2.07637906,533.57147217
15.02000000,2.07637906,540.00000000
15.04000000,2.07637906,533.57147217
15.06000000,2.07637906,540.00000000
15.08000000,2.07637906,533.57147217
15.10000000,2.07637906,540.00000000
15.12000000,2.07637906,540.00000000
15.14000000,2.07637906,533.57147217
15.16000000,2.07637906,533.57147217
15.18000000,2.07637906,540.00000000
15.20000000,2.07637906,540.00000000
15.22000000,2.07637906,540.00000000
15.24000000,2.07637906,540.00000000
15.26000000,2.07637906,546.42858887
15.28000000,2.07637906,540.00000000
15.30000000,2.07637906,540.00000000
15.32000000,2.07637906,540.00000000
15.34000000,2.07637906,540.00000000
15.36000000,2.89896154,546.42858887
15.38000000,2.89896154,546.42858887
15.40000000,2.89896154,559.28576660
15.42000000,2.89896154,572.14288330
15.44000000,2.89896154,578.57147217
15.46000000,2.89896154,585.00006104
15.48000000,2.89896154,585.00006104
15.50000000,2.89896154,591.42864990
15.52000000,2.89896154,591.42864990
15.54000000,2.89896154,585.00006104
15.56000000,2.89896154,591.42864990
15.58000000,2.89896154,597.85717773
15.60000000,2.89896154,591.42864990
15.62000000,2.89896154,591.42864990
15.64000000,2.89896154,597.85717773
15.66000000,2.89896154,597.85717773
15.68000000,2.89896154,597.85717773
15.70000000,2.89896154,597.85717773
15.72000000,2.89896154,597.85717773
15.74000000,2.89896154,591.42864990
15.76000000,2.89896154,591.42864990
15.78000000,2.89896154,597.85717773
15.80000000,2.89896154,597.85717773
15.82000000,2.89896154,591.42864990
15.84000000,2.07637906,597.85717773
15.86000000,2.07637906,597.85717773
15.88000000,2.07637906,578.57147217
15.90000000,2.07637906,578.57147217
15.92000000,2.07637906,565.71429443
15.94000000,2.07637906,559.28576660
15.96000000,2.07637906,559.28576660
15.98000000,2.07637906,546.42858887
16.00000000,2.89896154,552.85717773
16.02000000,2.89896154,546.42858887
16.04000000,2.89896154,565.71429443
16.06000000,2.89896154,572.14288330
16.08000000,2.89896154,578.57147217
16.10000000,2.89896154,585.00006104
16.12000000,2.89896154,585.00006104
16.14000000,2.89896154,591.42864990
16.16000000,2.07637906,597.85717773
16.18000000,2.07637906,591.42864990
16.20000000,2.07637906,578.57147217
16.22000000,2.07637906,572.14288330
16.24000000,2.07637906,565.71429443
16.26000000,2.07637906,559.28576660
16.28000000,2.07637906,552.85717773
16.30000000,2.07637906,552.85717773
16.32000000,2.07637906,546.42858887
16.34000000,2.07637906,546.42858887
16.36000000,2.07637906,552.85717773
16.38000000,2.07637906,540.00000000
16.40000000,2.07637906,546.42858887
16.42000000,2.07637906,546.42858887
16.44000000,2.07637906,546.42858887
16.46000000,2.07637906,540.00000000
16.48000000,2.89896154,546.42858887
16.50000000,2.89896154,546.42858887
16.52000000,2.89896154,559.28576660
16.54000000,2.89896154,572.14288330
16.56000000,2.89896154,578.57147217
16.58000000,2.89896154,585.00006104
16.60000000,2.89896154,585.00006104
16.62000000,2.89896154,597.85717773
16.64000000,2.07637906,591.42864990
16.66000000,2.07637906,591.42864990
16.68000000,2.07637906,578.57147217
16.70000000,2.07637906,572.14288330
